SellerIsPriv,VehMake,VehMileage,Dealer_Listing_Price,Car_Age,Num_Owners,Accident,VehColorExt_Black,VehColorExt_Blue,VehColorExt_Bronze,VehColorExt_Brown,VehColorExt_Gold,VehColorExt_Gray,VehColorExt_Green,VehColorExt_Pink,VehColorExt_Purple,VehColorExt_Red,VehColorExt_Silver,VehColorExt_White,VehFuel_E85 Flex Fuel,VehFuel_Gasoline,VehDriveTrain_4WD,VehDriveTrain_AWD,VehDriveTrain_FWD,VehPriceLabel_Good Deal,VehPriceLabel_Great Deal,SellerRating_poor,SellerRating_average,SellerRating_good
False,0,35426.0,25000.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,20927.0,27647.0,8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
False,1,20163.0,42000.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,45890.0,25000.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,4834.0,29998.0,6,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
False,0,19527.0,36988.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,20197.0,31497.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,35811.0,34995.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
False,0,36600.0,33536.0,8,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
False,0,20842.0,27280.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,0,23119.0,39000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
False,1,6058.0,35995.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,25167.0,29100.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,19697.0,26273.0,8,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,35934.0,28900.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,4432.0,34995.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
False,0,19970.0,30317.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,7818.0,36599.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
False,0,16185.0,32962.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,32210.0,26601.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,16667.0,28899.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False
False,0,21769.0,34988.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,38611.0,34999.0,6,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
False,0,31010.0,42990.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
False,0,35201.0,21931.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,4417.0,38945.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
False,0,41458.0,25891.0,8,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
False,0,1354.0,36500.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,0,36447.0,26382.0,6,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,22624.0,30490.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,27871.0,26800.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False
False,0,23284.0,37993.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,0,41099.0,30900.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,43345.0,28998.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False
False,0,31490.0,29995.0,5,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,0,13940.0,36975.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,27745.0,22650.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
False,0,47550.0,24995.0,7,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,40665.0,31543.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
False,1,18393.0,40740.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,12266.0,38955.0,5,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,46344.0,25908.0,8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,23698.0,32995.0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,17159.0,40968.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
False,1,27924.0,33169.0,5,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
False,0,28082.0,25988.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,0,29180.0,27854.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,4742.0,34700.0,5,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,11502.0,46571.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True
False,1,26219.0,38988.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
False,0,48700.0,24600.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,1,9938.0,38999.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
False,0,31515.0,23000.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
False,0,35948.0,25988.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,35325.0,25788.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,6346.0,41697.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
False,0,31440.0,34893.0,5,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,9249.0,29000.0,5,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False
False,0,15623.0,37888.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,7503.0,34992.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
False,1,28658.0,33192.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False
False,0,47702.0,25995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,1,26298.0,33700.0,6,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,0,46113.0,26664.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,0,23191.0,27599.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,20912.0,32990.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,1,40506.0,33655.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
False,0,42085.0,26794.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,0,28082.0,22995.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,1,25005.0,36980.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
False,0,41772.0,26981.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True
False,1,17821.0,39615.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,1,15680.0,42995.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,36607.0,31235.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,1,21098.0,35830.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,1,13252.0,32984.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,30201.0,21995.0,8,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
False,0,11414.0,31988.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
False,1,18821.0,39330.0,6,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,0,39123.0,24949.0,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,25234.0,38999.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
False,0,41672.0,32216.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False
False,0,48270.0,19500.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True
False,1,17549.0,30699.0,6,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
False,0,15060.0,38057.0,5,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,23413.0,27387.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,29937.0,26160.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,26181.0,35580.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
False,1,17882.0,38995.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
False,1,21825.0,38000.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
False,0,31610.0,22998.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
False,0,10741.0,32900.0,6,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,42676.0,19654.0,8,0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False
False,0,36228.0,26490.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,40940.0,22800.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,37454.0,25995.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,15683.0,35809.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,28120.0,24998.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False
False,0,11231.0,43867.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
False,0,42187.0,25000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,25437.0,32774.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
False,1,14339.0,31000.0,6,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,0,8648.0,48000.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,0,19689.0,32681.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,11208.0,33189.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,1,6103.0,38464.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,28021.0,28699.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,42346.0,26715.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
False,1,42346.0,26715.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True
False,0,35454.0,27000.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,44510.0,31800.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
False,0,46162.0,24995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
False,0,37151.0,28130.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,43527.0,20950.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,0,22077.0,34900.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
False,0,45582.0,27780.0,6,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,33739.0,34774.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,49385.0,25489.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,43572.0,24995.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,0,29742.0,26989.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,12004.0,37500.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,35810.0,27401.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,27111.0,33500.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False
False,0,39236.0,32676.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
False,1,22819.0,42788.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
False,0,29102.0,27500.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,1,16128.0,41500.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,0,20468.0,45488.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
False,0,17366.0,32921.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,38874.0,28750.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,17661.0,36000.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,29579.0,25427.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,21235.0,31995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
False,0,40440.0,29597.0,8,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,1,17582.0,37990.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,12875.0,29050.0,7,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,1,6660.0,30999.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
False,1,5167.0,39991.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,20525.0,34988.0,5,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,1,10916.0,39888.0,5,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
False,0,16796.0,35498.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False
False,0,23492.0,25996.0,5,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
False,0,29998.0,30249.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,15420.0,33559.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,16355.0,33499.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,1,13643.0,36588.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True
False,0,33908.0,28700.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,36334.0,29200.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,1,42815.0,29850.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False
False,1,28660.0,34388.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,41557.0,22548.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
False,1,28073.0,37000.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False
False,1,5343.0,35530.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
False,1,30756.0,34995.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
False,1,56840.0,31888.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
False,0,21000.0,25921.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,21251.0,38890.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
False,1,47791.0,32725.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False
False,0,49243.0,24400.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,40777.0,28107.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,45160.0,25995.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,29298.0,23883.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
False,0,41069.0,22530.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False
False,0,39629.0,27483.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,37336.0,28500.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True
False,0,25140.0,24333.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
False,0,36334.0,29200.0,7,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True
False,1,16608.0,39974.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
False,0,36105.0,32977.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,35229.0,31335.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
False,0,20092.0,33000.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
False,0,19393.0,37873.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,188.0,54960.0,4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
False,1,23863.0,40995.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
False,0,37978.0,23490.0,7,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
False,1,9345.0,36000.0,6,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,1,28274.0,32911.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True
False,0,44987.0,25344.0,6,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,1,27408.0,32500.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
False,0,24441.0,26663.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
False,1,23156.0,28995.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,0,26698.0,23100.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True
False,1,27925.0,38800.0,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
False,1,5343.0,35530.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False
False,0,7629.0,29998.0,8,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,22926.0,34491.0,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
False,0,37089.0,27993.0,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,1,23282.0,38499.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,0,28994.0,27944.0,8,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
False,0,35646.0,28887.0,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
False,1,8834.0,49550.0,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True
False,1,27498.0,38998.0,5,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
False,1,10370.0,41698.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
False,0,20787.0,27000.0,8,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,1,30994.0,43900.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
False,0,34201.0,19988.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
False,0,18718.0,30998.0,6,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,23247.0,26998.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,33810.0,22494.0,8,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
False,1,6182.0,48998.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
False,0,42505.0,35998.0,6,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
False,0,19515.0,31612.0,5,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
False,0,23280.0,25998.0,8,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
False,0,22143.0,32988.0,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
False,0,38944.0,23000.0,6,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True
False,0,18416.0,34998.0,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
False,0,25800.0,37000.0,6,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True
False,1,7520.0,49000.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
False,0,42389.0,21658.0,8,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False
False,0,19559.0,39996.0,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
False,0,46226.0,27995.0,7,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
False,0,23245.0,25099.0,8,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
False,0,12769.0,30496.0,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True
False,0,39604.0,25800.0,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True
